case_id,user_id,IP_id,BAddress_id,DAddress_id,device_id,amount,team_id,status,product_id,BIN_id
C329,U18773,IP5384,A423,A423,D3854,322.238,T60,S2,P4977,BIN293
C330,U22079,IP9725,A8210,A8210,D5878,787.831,T173,S3,P3941,BIN161
C331,U3720,IP4939,A8183,A8183,D238,47.834,T81,S3,P3523,BIN641
C332,U21264,IP9160,A5120,A5120,D4397,284.797,T107,S1,P3169,BIN425
C333,U8782,IP4988,A5221,A9132,D2613,490.045,T195,S3,P4732,BIN511
C334,U1350,IP3125,A4961,A4961,D4613,625.546,T147,S3,P619,BIN982
C335,U13158,IP4657,A252,A252,D6364,831.138,T97,S1,P560,BIN904
C336,U10429,IP9020,A7815,A7815,D2286,916.255,T31,S3,P3289,BIN828
C337,U13508,IP9364,A5894,A5894,D6061,545.316,T26,S1,P4811,BIN699
C338,U691,IP8430,A5357,A5357,D1659,973.756,T49,S2,P3710,BIN310
C339,U10569,IP4170,A5972,A5972,D2851,96.417,T8,S3,P200,BIN374
C340,U8563,IP9388,A8885,A8885,D7088,114.37,T116,S3,P3807,BIN661
C341,U1543,IP5621,A862,A862,D1859,982.975,T39,S2,P2096,BIN108
C342,U5924,IP340,A1562,A1562,D2224,260.776,T115,S3,P3821,BIN579
C343,U22229,IP5094,A2473,A2473,D7940,961.238,T159,S1,P2466,BIN754
C344,U5061,IP7033,A6485,A6485,D5926,284.404,T13,S1,P2222,BIN459
C345,U7486,IP2861,A3636,A4642,D8927,156.707,T70,S1,P1207,BIN635
C346,U24646,IP2925,A6693,A6693,D9440,637.269,T148,S3,P4900,BIN281
C347,U18644,IP5822,A2795,A2795,D4585,81.961,T147,S2,P765,BIN220
C348,U4406,IP1378,A2072,A2072,D4930,166.79,T20,S2,P1372,BIN157
C349,U5351,IP2816,A9841,A9841,D9108,40.031,T70,S1,P2090,BIN86
C350,U14111,IP8898,A2522,A2522,D8943,785.576,T44,S3,P3742,BIN33
C351,U14043,IP555,A9974,A5229,D8552,59.953,T122,S2,P4959,BIN642
C352,U4074,IP5619,A5620,A5620,D828,666.887,T153,S1,P567,BIN73
C353,U22397,IP5513,A807,A807,D9573,758.133,T11,S1,P4637,BIN731
C354,U6007,IP4957,A9478,A1493,D882,864.564,T1,S1,P3005,BIN33
C355,U6524,IP3877,A1121,A1121,D6107,302.617,T187,S2,P4204,BIN455
C356,U12857,IP4391,A9184,A9184,D4081,310.046,T61,S3,P932,BIN423
C357,U20268,IP3133,A4251,A4251,D8903,902.778,T187,S2,P1552,BIN425
C358,U5102,IP4197,A5148,A5148,D5760,766.27,T55,S1,P1328,BIN110
C359,U22291,IP6761,A2872,A2872,D3170,46.252,T34,S2,P1508,BIN887
C360,U4058,IP9101,A8240,A8240,D6310,409.091,T76,S1,P2971,BIN24
C361,U24876,IP3245,A6897,A6897,D296,343.561,T21,S3,P3474,BIN850
C362,U497,IP7529,A4638,A4638,D3901,802.488,T99,S1,P3342,BIN967
C363,U22966,IP4351,A322,A322,D4822,615.721,T168,S3,P2972,BIN992
C364,U16450,IP5636,A78,A78,D871,306.436,T47,S3,P4906,BIN780
C365,U4236,IP6003,A3470,A3470,D1238,462.508,T75,S1,P769,BIN911
C366,U9491,IP4790,A1199,A5748,D9663,703.608,T194,S2,P526,BIN927
C367,U6242,IP638,A2568,A3717,D1292,342.103,T77,S1,P792,BIN365
C368,U16246,IP5576,A1219,A1219,D4361,532.14,T61,S1,P2344,BIN399
C369,U24562,IP8544,A1463,A1463,D169,478.394,T192,S1,P4549,BIN896
C370,U24844,IP2826,A8331,A8331,D529,336.715,T68,S2,P852,BIN758
C371,U2282,IP253,A9336,A9336,D4145,917.888,T65,S3,P395,BIN451
C372,U15824,IP1275,A1261,A1261,D8540,548.245,T12,S1,P3133,BIN557
C373,U9280,IP3839,A1298,A9747,D7129,789.36,T139,S3,P153,BIN787
C374,U6614,IP2191,A5203,A5203,D8137,868.166,T22,S2,P1167,BIN635
C375,U16100,IP2964,A4798,A4798,D4310,427.917,T126,S2,P3546,BIN97
C376,U9392,IP7211,A8895,A8895,D6714,805.794,T134,S3,P1095,BIN352
C377,U8250,IP559,A7074,A7074,D7242,92.207,T137,S1,P4792,BIN38
C378,U24551,IP6319,A5703,A5703,D2982,195.412,T42,S1,P1035,BIN374
C379,U14854,IP2234,A6675,A6675,D1771,688.118,T16,S1,P854,BIN338
C380,U7307,IP4854,A6901,A5381,D5978,219.881,T12,S1,P3454,BIN503
C381,U5434,IP5109,A3951,A3951,D2931,346.363,T125,S1,P2084,BIN179
C382,U16482,IP7027,A7652,A7652,D7047,325.037,T27,S3,P583,BIN413
C383,U8393,IP5158,A975,A975,D5305,58.106,T110,S1,P3888,BIN480
C384,U4303,IP5975,A6872,A6872,D6876,789.079,T40,S2,P4390,BIN182
C385,U2427,IP6952,A4403,A5093,D3274,551.775,T50,S1,P4918,BIN876
C386,U7020,IP8029,A2826,A2826,D8923,75.447,T56,S2,P2518,BIN837
C387,U21640,IP7480,A5305,A5305,D9450,345.071,T54,S3,P3998,BIN178
C388,U2435,IP9794,A1135,A8546,D5015,39.484,T178,S1,P1124,BIN775
C389,U12770,IP3559,A7089,A358,D6583,669.046,T102,S1,P4494,BIN436
C390,U4395,IP3782,A296,A296,D4147,866.769,T77,S1,P54,BIN955
C391,U8376,IP4031,A6621,A6604,D5072,12.79,T76,S2,P2058,BIN591
C392,U2168,IP2653,A8868,A8868,D4970,129.552,T77,S3,P4345,BIN136
C393,U12723,IP1899,A8855,A8855,D5400,976.819,T134,S2,P2362,BIN300
C394,U11228,IP4425,A5283,A5283,D9388,632.967,T139,S3,P2982,BIN538
C395,U7782,IP1877,A2447,A2447,D9331,426.399,T23,S1,P531,BIN670
C396,U24676,IP5015,A5796,A5796,D5402,998.736,T13,S1,P1581,BIN112
C397,U18220,IP9231,A2538,A2538,D1431,604.893,T102,S1,P4020,BIN774
C398,U22539,IP8844,A3266,A6416,D2921,842.205,T26,S2,P3464,BIN864
C399,U22668,IP759,A8173,A7081,D659,517.424,T65,S1,P1686,BIN284
C400,U10051,IP9487,A1968,A1968,D5751,653.784,T172,S3,P330,BIN177
C401,U20074,IP7168,A664,A664,D1654,972.717,T102,S2,P1926,BIN84
C402,U16394,IP6938,A4376,A4376,D5356,444.876,T24,S3,P1446,BIN135
C403,U1639,IP2992,A6833,A6833,D4399,841.795,T53,S2,P3313,BIN217
C404,U24860,IP5315,A152,A152,D9068,759.37,T172,S2,P2389,BIN73
C405,U10082,IP9449,A7859,A5578,D5804,406.791,T199,S2,P2815,BIN880
C406,U19142,IP9101,A6244,A7530,D4001,82.689,T13,S3,P1768,BIN644
C407,U11596,IP2879,A1949,A1949,D5214,705.873,T171,S3,P992,BIN30
C408,U8186,IP9315,A8122,A8122,D2626,44.461,T73,S3,P1814,BIN209
C409,U19612,IP5682,A2870,A2870,D9761,232.135,T181,S2,P3836,BIN466
C410,U23325,IP5560,A4449,A4449,D1439,276.547,T30,S3,P1136,BIN364
C411,U16869,IP3918,A8461,A8461,D3043,703.17,T177,S2,P3827,BIN382
C412,U13056,IP592,A1755,A1755,D7751,603.64,T193,S2,P1409,BIN434
C413,U19374,IP436,A4454,A4454,D8993,262.274,T29,S2,P4346,BIN356
C414,U2000,IP793,A8421,A8421,D3874,413.799,T45,S1,P3145,BIN202
C415,U11963,IP610,A1570,A1376,D418,754.222,T31,S3,P3574,BIN718
C416,U9951,IP6528,A2248,A8059,D3051,116.215,T154,S1,P1430,BIN493
C417,U19588,IP9478,A4076,A4076,D1102,691.283,T14,S3,P174,BIN252
C418,U23385,IP8508,A7283,A7283,D7672,267.814,T156,S3,P3441,BIN283
C419,U11381,IP502,A8379,A8379,D311,484.1,T147,S3,P252,BIN139
C420,U10918,IP519,A6,A6,D617,121.731,T117,S1,P4482,BIN118
C421,U13450,IP2724,A2342,A2342,D6818,68.155,T13,S2,P4760,BIN162
C422,U24442,IP855,A4452,A4452,D3117,476.543,T109,S1,P4934,BIN42
C423,U7221,IP1257,A2627,A2627,D5307,570.336,T2,S2,P658,BIN864
C424,U21642,IP7736,A9787,A9787,D3143,5.048,T7,S3,P2171,BIN244
C425,U23845,IP6488,A5421,A5421,D4286,193.269,T186,S1,P1890,BIN187
C426,U1287,IP1433,A2050,A2050,D2869,874.056,T40,S2,P4683,BIN774
C427,U13285,IP7009,A8549,A8549,D870,518.44,T154,S2,P4682,BIN969
C428,U9741,IP3768,A6542,A6542,D953,25.853,T191,S3,P2189,BIN271
C429,U18536,IP6028,A2297,A2297,D2422,516.915,T11,S1,P2651,BIN436
C430,U18048,IP5480,A6158,A6158,D8875,814.722,T119,S2,P4734,BIN585
C431,U23270,IP8019,A5869,A9462,D7762,162.949,T153,S3,P2970,BIN933
C432,U15438,IP2453,A9067,A967,D1863,779.982,T200,S3,P3911,BIN651
C433,U2644,IP3038,A3665,A3665,D5221,826.776,T87,S1,P4844,BIN646
C434,U24133,IP2141,A1804,A1804,D5532,666.927,T122,S2,P3690,BIN337
C435,U20155,IP7766,A4322,A4322,D1223,87.776,T198,S3,P3249,BIN152
C436,U736,IP3388,A9037,A9037,D3555,763.539,T64,S3,P1488,BIN341
C437,U4098,IP1734,A8487,A1388,D479,815.894,T143,S2,P1314,BIN358
C438,U2690,IP3130,A2170,A2170,D8820,469.861,T20,S1,P4268,BIN270
C439,U9348,IP1971,A2722,A2722,D7465,70.822,T58,S3,P1617,BIN740
C440,U10177,IP6693,A6319,A6319,D7625,283.299,T87,S2,P667,BIN797
C441,U12862,IP1501,A4809,A2763,D3115,412.998,T113,S1,P4598,BIN885
C442,U405,IP9316,A9979,A9979,D788,333.052,T147,S1,P4420,BIN490
C443,U9230,IP4804,A4560,A4560,D1217,598.101,T102,S3,P4173,BIN832
C444,U282,IP2437,A7523,A7523,D6895,836.362,T172,S2,P4264,BIN284
C445,U18194,IP3681,A7302,A7302,D5466,598.169,T26,S3,P3806,BIN929
C446,U10707,IP1706,A275,A275,D6307,540.925,T67,S1,P878,BIN380
C447,U19748,IP8512,A9409,A791,D1593,482.225,T9,S1,P3631,BIN140
C448,U10826,IP4791,A3705,A7777,D2672,212.502,T156,S3,P1274,BIN231
C449,U9857,IP4998,A5161,A5161,D4312,798.59,T37,S2,P903,BIN389
C450,U23843,IP6210,A2874,A2874,D4324,480.73,T73,S3,P4110,BIN316
C451,U2383,IP4066,A6959,A2931,D7387,611.867,T42,S2,P16,BIN680
C452,U24141,IP6474,A4835,A4835,D6673,978.092,T47,S1,P1119,BIN243
C453,U19236,IP392,A514,A514,D7164,846.674,T58,S3,P2414,BIN825
C454,U18287,IP2125,A9664,A9664,D8962,445.721,T108,S2,P2773,BIN766
C455,U18319,IP2079,A8474,A3920,D7066,921.795,T124,S3,P4052,BIN440
C456,U13772,IP7333,A3203,A3203,D3086,753.845,T86,S3,P2411,BIN172
C457,U24532,IP3566,A9265,A3114,D8380,928.055,T39,S1,P4099,BIN76
C458,U23408,IP2781,A6605,A6605,D6806,95.472,T10,S1,P3704,BIN964
C459,U10967,IP5189,A8591,A8591,D3165,721.337,T65,S2,P1646,BIN252
C460,U20923,IP2002,A5278,A5278,D9866,616.026,T120,S1,P4924,BIN338
C461,U5800,IP4417,A3451,A3451,D9063,900.923,T77,S2,P348,BIN712
C462,U8369,IP3020,A2824,A2824,D5419,842.705,T173,S3,P375,BIN885
C463,U8987,IP5397,A8987,A8987,D5608,633.527,T72,S2,P2716,BIN278
C464,U16317,IP5519,A1706,A1706,D4769,285.084,T110,S1,P4146,BIN588
C465,U10381,IP8725,A6601,A6601,D3364,860.816,T143,S2,P1869,BIN392
C466,U21766,IP2258,A9490,A9490,D4749,736.921,T138,S1,P3530,BIN149
C467,U16877,IP2425,A4222,A6299,D3503,534.857,T172,S3,P2684,BIN359
C468,U6265,IP2473,A8118,A8118,D859,261.987,T61,S2,P4956,BIN401
C469,U2423,IP6956,A1331,A1331,D7816,853.412,T167,S2,P4741,BIN677
C470,U20628,IP3783,A9299,A9299,D7448,448.588,T110,S1,P2397,BIN840
C471,U1760,IP2071,A9233,A5401,D437,38.441,T8,S2,P128,BIN886
C472,U24994,IP4836,A5186,A5186,D8258,931.795,T145,S3,P4418,BIN627
C473,U21562,IP5828,A1480,A1480,D9620,190.919,T32,S1,P1075,BIN544
C474,U10980,IP602,A3363,A3363,D6325,840.455,T163,S1,P3488,BIN956
C475,U2434,IP6729,A7440,A7440,D3941,267.476,T151,S3,P4470,BIN40
C476,U20511,IP5956,A5004,A5004,D3777,752.249,T125,S1,P3662,BIN799
C477,U15512,IP8432,A9439,A9439,D4432,910.556,T197,S1,P1301,BIN653
C478,U365,IP5696,A6033,A6033,D7181,210.967,T65,S1,P1497,BIN338
C479,U4950,IP3802,A8156,A3565,D5855,898.194,T121,S2,P3071,BIN974
C480,U13605,IP3370,A2263,A2263,D7713,32.392,T2,S1,P151,BIN160
C481,U14263,IP6130,A3036,A3036,D4141,551.09,T90,S1,P615,BIN410
C482,U10362,IP9850,A9766,A9766,D3070,700.559,T133,S1,P3206,BIN503
C483,U22925,IP1544,A2123,A2123,D6668,696.056,T15,S1,P2787,BIN968
C484,U13880,IP1067,A2911,A2911,D7597,495.365,T60,S2,P4341,BIN683
C485,U4814,IP8158,A5294,A5294,D341,531.73,T191,S1,P2180,BIN3
C486,U14369,IP3352,A1542,A1542,D1682,572.874,T46,S1,P641,BIN748
C487,U15567,IP6016,A4367,A2627,D3528,68.652,T85,S1,P1843,BIN683
C488,U13084,IP2626,A57,A57,D1943,763.72,T18,S2,P3915,BIN401
C489,U19919,IP2986,A4739,A4739,D9795,154.602,T168,S1,P2519,BIN887
C490,U2672,IP8812,A9520,A9520,D991,1.742,T76,S1,P3940,BIN251
C491,U21917,IP7346,A4299,A4299,D8607,483.768,T148,S2,P3895,BIN368
C492,U19376,IP258,A6714,A6714,D3175,128.672,T128,S1,P4321,BIN295
C493,U22068,IP8786,A3485,A3485,D4026,409.773,T13,S2,P4909,BIN638
C494,U8061,IP1117,A3630,A3630,D9568,792.956,T75,S2,P2518,BIN684
C495,U11126,IP8193,A3992,A3992,D1764,948.24,T139,S1,P2265,BIN301
C496,U21582,IP1193,A7638,A7638,D7815,503.825,T138,S1,P1296,BIN857
C497,U20050,IP9087,A5339,A5339,D6378,546.186,T185,S1,P4735,BIN699
C498,U1103,IP7093,A6645,A9450,D7020,981.58,T193,S2,P166,BIN20
C499,U20675,IP2464,A6931,A6931,D9063,118.65,T107,S1,P3621,BIN782
C500,U4953,IP2078,A8003,A5591,D3747,257.933,T93,S1,P4403,BIN178
C501,U24785,IP3686,A6325,A6325,D6359,616.033,T145,S1,P1462,BIN327
C502,U9487,IP1845,A2872,A2872,D6926,543.707,T62,S1,P636,BIN784
C503,U2331,IP7694,A1149,A1149,D6550,42.538,T160,S2,P1863,BIN724
C504,U4398,IP4117,A4963,A7105,D8895,673.299,T79,S3,P433,BIN88
C505,U8754,IP4149,A5655,A5655,D2908,28.923,T182,S1,P315,BIN928
C506,U5740,IP934,A91,A91,D9315,590.183,T168,S2,P142,BIN22
C507,U19287,IP226,A2661,A2661,D6982,981.597,T82,S3,P4531,BIN266
C508,U2683,IP6494,A9214,A9214,D3047,182.4,T54,S3,P1637,BIN428
C509,U4286,IP7927,A6001,A6001,D5328,470.801,T171,S3,P2804,BIN88
C510,U16993,IP7573,A6597,A6597,D2244,263.94,T196,S3,P1952,BIN619
C511,U12357,IP8361,A7350,A4015,D5655,222.467,T172,S2,P855,BIN843
C512,U9633,IP3332,A7623,A7623,D4675,128.294,T107,S3,P1371,BIN26
C513,U10155,IP4971,A8120,A8120,D3070,431.861,T56,S2,P3956,BIN799
C514,U14451,IP1823,A9283,A9283,D2377,215.149,T8,S1,P890,BIN434
C515,U3350,IP4966,A2068,A2068,D354,296.955,T64,S3,P2464,BIN845
C516,U18926,IP9889,A4706,A4706,D7615,762.264,T49,S2,P3738,BIN318
C517,U23435,IP6019,A6376,A6376,D3300,954.712,T22,S3,P479,BIN802
C518,U13617,IP4430,A604,A604,D2572,987.423,T114,S3,P2162,BIN897
C519,U4708,IP7696,A8616,A8981,D9595,605.023,T149,S1,P4852,BIN338
C520,U6695,IP6993,A265,A265,D8246,362.102,T168,S1,P4159,BIN828
C521,U24324,IP2281,A8507,A1749,D8220,186.792,T45,S3,P3109,BIN478
C522,U9379,IP1375,A1929,A1929,D451,851.818,T97,S2,P4372,BIN344
C523,U6307,IP1942,A7458,A7458,D2789,950.628,T21,S3,P4931,BIN309
C524,U10765,IP8825,A2873,A2873,D2410,849.254,T16,S2,P4671,BIN945
C525,U15698,IP2084,A5109,A5109,D2501,736.467,T109,S2,P3096,BIN455
C526,U7545,IP6477,A8320,A8320,D5669,623.377,T116,S2,P994,BIN399
C527,U12868,IP8892,A1584,A1584,D5719,148.4,T55,S2,P2399,BIN561
C528,U11038,IP8067,A4042,A4042,D2748,72.9,T187,S1,P885,BIN508
C529,U6470,IP1275,A1734,A1734,D4870,878.438,T141,S3,P2100,BIN914
C530,U21492,IP8450,A5091,A5091,D5204,799.362,T173,S2,P2819,BIN95
C531,U8778,IP8682,A4740,A4740,D4832,465.329,T41,S1,P160,BIN683
C532,U20211,IP4173,A5889,A5889,D1322,926.876,T145,S3,P2230,BIN722
C533,U3471,IP617,A9253,A9253,D6859,118.958,T90,S2,P1775,BIN639
C534,U4179,IP5718,A9638,A9638,D5326,897.263,T192,S1,P1138,BIN317
C535,U6225,IP6513,A2413,A2413,D4240,354.983,T82,S1,P1781,BIN492
C536,U14766,IP5039,A5930,A5930,D9473,861.042,T193,S1,P3055,BIN840
C537,U15427,IP5264,A6177,A6177,D6070,735.976,T174,S1,P3987,BIN975
C538,U6878,IP6976,A2976,A2976,D6144,226.059,T2,S3,P2468,BIN343
C539,U12505,IP7819,A8425,A8425,D23,595.392,T22,S3,P1799,BIN963
C540,U13916,IP9731,A6191,A6191,D6693,883.543,T96,S1,P4644,BIN868
C541,U24806,IP8501,A10,A5130,D893,482.637,T99,S1,P4892,BIN217
C542,U21645,IP7991,A4168,A1258,D9620,449.032,T49,S1,P668,BIN919
C543,U7982,IP7113,A4754,A2984,D7478,717.516,T119,S1,P2697,BIN951
C544,U23967,IP74,A285,A285,D2954,115.02,T169,S1,P2003,BIN264
C545,U23735,IP4352,A3395,A3395,D8584,731.643,T49,S1,P1096,BIN423
C546,U24724,IP5473,A7440,A7440,D4755,213.771,T162,S1,P1195,BIN376
C547,U7727,IP3943,A7283,A7283,D8270,332.294,T192,S1,P560,BIN926
C548,U7419,IP1897,A1311,A1311,D4443,70.583,T27,S3,P4519,BIN234
C549,U13968,IP1449,A4782,A4782,D8797,41.711,T92,S3,P3713,BIN286
C550,U17791,IP6979,A6107,A6107,D4311,784.794,T176,S1,P60,BIN716
C551,U12033,IP8584,A5605,A5605,D6113,773.454,T127,S3,P4736,BIN542
C552,U9925,IP2498,A5466,A5466,D901,341.963,T190,S3,P1253,BIN782
C553,U12833,IP3550,A2687,A2687,D301,250.872,T181,S3,P1450,BIN477
C554,U13177,IP1735,A9674,A9674,D5842,125.456,T17,S1,P1771,BIN493
C555,U9112,IP9511,A696,A696,D1554,296.794,T123,S3,P301,BIN123
C556,U9165,IP9538,A1139,A1139,D3904,54.881,T199,S1,P4663,BIN79
C557,U12471,IP522,A7207,A7574,D9390,964.532,T30,S2,P1735,BIN852
C558,U3014,IP1068,A478,A478,D6116,79.563,T51,S2,P1188,BIN565
C559,U2028,IP4511,A303,A3394,D8727,904.293,T151,S3,P776,BIN17
C560,U12572,IP7938,A894,A1075,D9329,512.289,T64,S2,P1013,BIN95
C561,U8166,IP7242,A2392,A2392,D4768,507.18,T108,S3,P4548,BIN992
C562,U15515,IP8659,A4039,A4039,D2037,386.27,T197,S3,P3740,BIN488
C563,U16571,IP7351,A8250,A322,D9513,789.326,T22,S2,P2338,BIN368
C564,U803,IP5623,A4240,A4240,D3958,735.638,T4,S3,P1605,BIN680
C565,U18509,IP6893,A8330,A8330,D5097,202.218,T54,S1,P1821,BIN832
C566,U19462,IP262,A2948,A2948,D3080,28.538,T34,S1,P1898,BIN373
C567,U7095,IP2339,A474,A474,D3447,260.388,T128,S3,P4705,BIN38
C568,U15827,IP5979,A2394,A2394,D5743,172.895,T116,S2,P1219,BIN447
C569,U15225,IP9420,A2344,A2344,D2281,158.77,T41,S2,P1194,BIN526
C570,U15340,IP9691,A7551,A7551,D9967,36.555,T142,S3,P3156,BIN561
C571,U13568,IP9812,A7613,A7613,D4949,995.068,T79,S3,P2994,BIN314
C572,U1522,IP4739,A2305,A2305,D9593,724.513,T87,S1,P3838,BIN861
C573,U13934,IP5535,A4575,A841,D5619,555.415,T69,S2,P1474,BIN308
C574,U23440,IP2909,A7957,A7957,D1774,245.078,T127,S1,P1020,BIN332
C575,U9944,IP6631,A1212,A1212,D2942,431.559,T140,S1,P4114,BIN528
C576,U20679,IP1694,A6170,A6170,D5709,379.989,T29,S3,P813,BIN939
C577,U23826,IP1603,A4406,A4428,D9430,800.562,T197,S3,P3349,BIN804
C578,U20713,IP4875,A964,A964,D9043,642.8,T149,S1,P659,BIN176
C579,U21763,IP7076,A8211,A8211,D1786,96.827,T133,S1,P657,BIN946
C580,U20426,IP3094,A4361,A4361,D5470,151.126,T104,S2,P3109,BIN825
C581,U14206,IP968,A683,A683,D9467,836.718,T4,S2,P2805,BIN156
C582,U14079,IP4433,A2387,A2387,D3547,907.324,T65,S3,P4953,BIN868
C583,U4324,IP1206,A6281,A6281,D6605,756.479,T168,S1,P4855,BIN75
C584,U23158,IP8890,A4261,A4261,D687,737.453,T112,S1,P2179,BIN285
C585,U4138,IP2844,A480,A480,D1529,295.117,T9,S3,P1188,BIN366
C586,U18436,IP968,A9956,A9956,D6355,430.343,T178,S2,P4641,BIN694
C587,U12092,IP9697,A779,A779,D528,299.651,T148,S1,P4869,BIN75
C588,U7195,IP95,A4818,A4818,D5598,309.676,T87,S1,P3297,BIN897
C589,U17958,IP762,A8286,A8286,D9008,160.148,T57,S3,P59,BIN454
C590,U7590,IP2832,A4495,A4495,D4561,639.144,T19,S3,P3152,BIN711
C591,U5063,IP6453,A2632,A2632,D6171,384.66,T83,S1,P599,BIN93
C592,U10575,IP5420,A6838,A5954,D7458,68.338,T176,S2,P910,BIN250
C593,U24265,IP8754,A9927,A9927,D4829,107.676,T151,S1,P847,BIN399
C594,U921,IP1604,A7364,A7735,D3649,713.413,T139,S3,P2479,BIN818
C595,U3629,IP2882,A5288,A5288,D8744,32.798,T64,S3,P1210,BIN153
C596,U17554,IP3114,A1973,A8550,D732,806.167,T59,S1,P2671,BIN35
C597,U14099,IP4931,A3267,A7069,D7203,689.745,T90,S3,P3750,BIN315
C598,U12666,IP8131,A335,A335,D6826,836.837,T63,S1,P1168,BIN791
C599,U20151,IP601,A8017,A5814,D3585,476.536,T49,S2,P1805,BIN700
C600,U20648,IP3428,A9187,A9187,D2012,504.887,T104,S3,P2328,BIN266
C601,U409,IP8943,A795,A795,D7943,113.267,T153,S2,P2548,BIN35
C602,U24328,IP5991,A9974,A9974,D4859,993.788,T31,S3,P4078,BIN148
C603,U12823,IP2578,A2323,A9997,D6639,809.506,T10,S2,P2005,BIN17
C604,U16279,IP9538,A6063,A6063,D7580,110.491,T173,S3,P1598,BIN230
C605,U10606,IP1902,A7586,A7586,D6693,422.119,T180,S2,P1761,BIN28
C606,U18853,IP5556,A2398,A2398,D9974,929.774,T192,S1,P1071,BIN850
C607,U601,IP6240,A7996,A7996,D2402,176.926,T160,S2,P4728,BIN521
C608,U14398,IP9857,A3736,A4360,D3233,47.18,T196,S2,P2448,BIN958
C609,U21899,IP4805,A1776,A1776,D4380,547.606,T62,S2,P62,BIN633
C610,U12930,IP7105,A5821,A3123,D5173,308.157,T157,S1,P3217,BIN415
C611,U21974,IP5877,A5416,A5416,D228,525.67,T131,S3,P4115,BIN364
C612,U21768,IP2710,A8473,A8473,D6443,672.369,T111,S2,P3989,BIN155
C613,U5427,IP4217,A3725,A3725,D4394,794.56,T10,S3,P3983,BIN669
C614,U15944,IP4626,A7698,A7698,D5989,281.911,T141,S2,P396,BIN977
C615,U15049,IP5887,A1124,A1124,D6499,226.923,T191,S2,P2377,BIN866
C616,U19951,IP5092,A9961,A9961,D4250,848.294,T62,S2,P2293,BIN566
C617,U24624,IP2050,A4306,A2674,D624,54.244,T28,S1,P3724,BIN812
C618,U5877,IP2861,A488,A488,D5114,675.964,T72,S3,P3426,BIN165
C619,U17020,IP801,A4402,A4402,D7166,174.364,T144,S2,P1337,BIN57
C620,U2417,IP854,A6193,A6193,D6352,29.876,T125,S3,P2030,BIN674
C621,U1141,IP9624,A2420,A2420,D7278,214.038,T184,S1,P3315,BIN563
C622,U18729,IP8900,A5028,A5028,D1626,712.873,T101,S3,P1952,BIN477
C623,U2329,IP2866,A3601,A3601,D2407,356.951,T184,S2,P546,BIN995
C624,U10616,IP73,A7552,A6622,D1789,793.584,T72,S3,P748,BIN512
C625,U17652,IP4901,A6723,A6723,D6653,9.195,T150,S1,P453,BIN249
C626,U23815,IP6248,A3378,A5135,D5597,757.318,T197,S3,P1389,BIN978
C627,U1009,IP2992,A2323,A2323,D2768,253.84,T151,S3,P180,BIN597
C628,U16303,IP591,A8136,A8136,D9352,538.077,T149,S2,P14,BIN83
C629,U21292,IP5738,A6846,A6846,D7484,796.19,T53,S2,P2126,BIN242
C630,U2659,IP3609,A3607,A3607,D5739,870.009,T73,S2,P3129,BIN749
C631,U11484,IP6321,A7190,A7190,D4029,829.557,T52,S1,P3342,BIN436
C632,U11865,IP4742,A661,A661,D6387,127.468,T3,S1,P2377,BIN588
C633,U24072,IP1375,A4892,A4892,D8314,578.983,T180,S2,P478,BIN530
C634,U14049,IP2891,A7425,A7425,D2467,48.267,T64,S2,P2110,BIN493
C635,U20835,IP9355,A919,A919,D6259,359.411,T137,S1,P4038,BIN325
C636,U16940,IP9155,A2415,A2415,D7991,664.989,T68,S1,P4311,BIN184
C637,U17564,IP8916,A8913,A8913,D7447,908.116,T56,S3,P4494,BIN809
C638,U12238,IP894,A7862,A7862,D1252,905.646,T51,S1,P4547,BIN104
C639,U19938,IP1621,A6669,A6669,D1057,768.18,T18,S1,P3820,BIN538
C640,U13113,IP3168,A3599,A3599,D8821,185.832,T6,S1,P2872,BIN509
C641,U3348,IP1557,A6215,A6215,D3486,191.852,T119,S3,P1739,BIN551
C642,U14185,IP7016,A8237,A8237,D1456,224.491,T2,S2,P1336,BIN809
C643,U1094,IP1183,A2249,A2249,D9796,714.381,T171,S1,P2029,BIN203
C644,U4102,IP1888,A6173,A8980,D2641,981.888,T70,S2,P2781,BIN562
C645,U13191,IP528,A5845,A5845,D8185,304.603,T37,S3,P814,BIN825
C646,U10213,IP4880,A5551,A8731,D3992,199.43,T90,S3,P4177,BIN695
C647,U1814,IP9968,A5630,A4921,D4857,143.955,T169,S1,P1651,BIN745
C648,U16397,IP3200,A830,A830,D596,512.918,T50,S2,P1069,BIN820
C649,U3706,IP3274,A6442,A6442,D6419,361.578,T184,S1,P4162,BIN253
C650,U5444,IP9314,A1144,A1144,D7075,484.228,T153,S1,P1956,BIN53
C651,U10154,IP1818,A6479,A6479,D5293,648.901,T47,S2,P15,BIN251
C652,U4970,IP4146,A2081,A5480,D7746,282.695,T76,S1,P3183,BIN683
C653,U9275,IP6278,A7700,A7700,D6428,941.094,T58,S2,P2604,BIN142
C654,U16880,IP1306,A8964,A8964,D3120,86.477,T140,S3,P4284,BIN988
C655,U24595,IP3489,A1890,A1890,D8124,554.306,T57,S1,P950,BIN281
C656,U10364,IP1013,A6621,A6621,D8849,891.331,T33,S1,P2702,BIN397
C657,U24360,IP2104,A1193,A1193,D7187,71.113,T102,S1,P2265,BIN708
